chebi_id	wikidata_id
CHEBI:121719	Q27210287
CHEBI:121720	Q27210288
CHEBI:121721	Q27210289
CHEBI:121722	Q27210290
CHEBI:121723	Q27210291
CHEBI:121724	Q27210292
CHEBI:121725	Q27210293
CHEBI:121726	Q27210294
CHEBI:121727	Q27210295
CHEBI:121728	Q27210296
CHEBI:121729	Q27210297
CHEBI:121730	Q27210298
CHEBI:121731	Q27210299
CHEBI:121732	Q27210300
CHEBI:121733	Q27210301
CHEBI:121734	Q27210303
CHEBI:121735	Q27210304
CHEBI:121736	Q27210305
CHEBI:121737	Q27210306
CHEBI:121738	Q27210307
CHEBI:121739	Q27210309
CHEBI:121740	Q27210310
CHEBI:121743	Q27210311
CHEBI:121744	Q27210312
CHEBI:121745	Q27210313
CHEBI:121746	Q27210314
CHEBI:121747	Q27210316
CHEBI:121748	Q27210317
CHEBI:121749	Q27210318
CHEBI:121750	Q27210319
CHEBI:121751	Q27210320
CHEBI:121752	Q27210321
CHEBI:121753	Q27210322
CHEBI:121754	Q27210323
CHEBI:121755	Q27210324
CHEBI:121756	Q27210325
CHEBI:121757	Q27210326
CHEBI:121758	Q27210327
CHEBI:121759	Q27210328
CHEBI:121760	Q27210329
CHEBI:121761	Q27210330
CHEBI:121762	Q27210331
CHEBI:121763	Q27210332
CHEBI:121764	Q27210333
CHEBI:121765	Q27210334
CHEBI:121766	Q27210335
CHEBI:121767	Q27210336
CHEBI:121768	Q27210337
CHEBI:121769	Q27210338
CHEBI:121770	Q27210339
CHEBI:121771	Q27210340
CHEBI:121772	Q27210341
CHEBI:121773	Q27210342
CHEBI:121774	Q27210343
CHEBI:121775	Q27210344
CHEBI:121776	Q27210345
CHEBI:121777	Q27210346
CHEBI:121778	Q27210347
CHEBI:121779	Q27210348
CHEBI:121780	Q27210349
CHEBI:121781	Q27210350
CHEBI:121782	Q27210351
CHEBI:121783	Q27210352
CHEBI:121784	Q27210353
CHEBI:121785	Q27210354
CHEBI:121786	Q27210356
CHEBI:121787	Q27210357
CHEBI:121788	Q27210358
CHEBI:121789	Q27210359
CHEBI:121790	Q27210360
CHEBI:121791	Q27210361
CHEBI:121792	Q27210363
CHEBI:121793	Q27210364
CHEBI:121794	Q27210366
CHEBI:121795	Q27210367
CHEBI:121796	Q27210368
CHEBI:121797	Q27210369
CHEBI:121798	Q27210370
CHEBI:121799	Q27210371
CHEBI:121800	Q27210372
CHEBI:121801	Q27210373
CHEBI:121802	Q27210374
CHEBI:121803	Q27210375
CHEBI:121804	Q27210376
CHEBI:121805	Q27210377
CHEBI:121806	Q27210378
CHEBI:121807	Q27210379
CHEBI:121808	Q27210380
CHEBI:121809	Q27210381
CHEBI:121810	Q27210382
CHEBI:121811	Q27210383
CHEBI:121812	Q27210385
CHEBI:121813	Q27210386
CHEBI:121814	Q27210387
CHEBI:121815	Q27210389
CHEBI:121816	Q27210390
CHEBI:121817	Q27210391
CHEBI:121818	Q27210392
CHEBI:121819	Q27210393
CHEBI:121820	Q27210394
CHEBI:121821	Q27210395
CHEBI:121822	Q27210396
CHEBI:121823	Q27210398
CHEBI:121824	Q27210399
CHEBI:121825	Q27210401
CHEBI:121826	Q27210402
CHEBI:121827	Q27210405
CHEBI:121828	Q27210407
CHEBI:121829	Q27210409
CHEBI:121830	Q27210410
CHEBI:121831	Q27210412
CHEBI:121832	Q27210413
CHEBI:121833	Q27210415
CHEBI:121834	Q27210417
CHEBI:121835	Q27210419
CHEBI:121836	Q27210422
CHEBI:121837	Q27210424
CHEBI:121838	Q27210426
CHEBI:121839	Q27210430
CHEBI:121840	Q27210431
CHEBI:121841	Q27210433
CHEBI:121842	Q27210434
CHEBI:121843	Q27210436
CHEBI:121844	Q27210437
CHEBI:121845	Q27210438
CHEBI:121846	Q27210439
CHEBI:121847	Q27210440
CHEBI:121848	Q27210442
CHEBI:121849	Q27210443
CHEBI:121850	Q27210445
CHEBI:121851	Q27210446
CHEBI:121852	Q27210447
CHEBI:121853	Q27210449
CHEBI:121854	Q27210450
CHEBI:121855	Q27210451
CHEBI:121856	Q27210452
CHEBI:121857	Q27210454
CHEBI:121858	Q27210455
CHEBI:121859	Q27210457
CHEBI:121860	Q27210458
CHEBI:121861	Q27210459
CHEBI:121862	Q27210460
CHEBI:121863	Q27210462
CHEBI:121864	Q27210464
CHEBI:121865	Q27210465
CHEBI:121866	Q27210466
CHEBI:121867	Q27210467
CHEBI:121868	Q27210469
CHEBI:121869	Q27210470
CHEBI:121870	Q27210471
CHEBI:121871	Q27210472
CHEBI:121872	Q27210475
CHEBI:121873	Q27210476
CHEBI:121874	Q27210477
CHEBI:121875	Q27210478
CHEBI:121876	Q27210479
CHEBI:121877	Q27210480
CHEBI:121878	Q27210481
CHEBI:121879	Q27210482
CHEBI:121880	Q27210485
CHEBI:121881	Q27210486
CHEBI:121882	Q27210487
CHEBI:121883	Q27210489
CHEBI:121884	Q27210491
CHEBI:121885	Q27210492
CHEBI:121886	Q27210493
CHEBI:121887	Q27210494
CHEBI:121888	Q27210495
CHEBI:121889	Q27210497
CHEBI:121890	Q27210498
CHEBI:121891	Q27210499
CHEBI:121892	Q27210500
CHEBI:121893	Q27210501
CHEBI:121894	Q27210502
CHEBI:121895	Q27210503
CHEBI:121896	Q27210504
CHEBI:121897	Q27210505
CHEBI:121898	Q27210506
CHEBI:121899	Q27210507
CHEBI:121900	Q27210508
CHEBI:121901	Q27210510
CHEBI:121902	Q27210511
CHEBI:121903	Q27210512
CHEBI:121904	Q27210513
CHEBI:121905	Q27210514
CHEBI:121906	Q27210515
CHEBI:121907	Q27210517
CHEBI:121908	Q27210518
CHEBI:121909	Q27210519
CHEBI:121910	Q27210520
CHEBI:121911	Q27210521
CHEBI:121912	Q27210522
CHEBI:121913	Q27210523
CHEBI:121914	Q27210524
CHEBI:121915	Q27210525
CHEBI:121916	Q27210526
CHEBI:121917	Q27210527
CHEBI:121918	Q27210528
CHEBI:121919	Q27210529
CHEBI:121920	Q27210530
CHEBI:121921	Q27210531
CHEBI:121922	Q27210532
CHEBI:121923	Q27210534
CHEBI:121924	Q27210535
CHEBI:121925	Q27210536
CHEBI:121926	Q27210537
CHEBI:121927	Q27210538
CHEBI:121928	Q27210539
CHEBI:121929	Q27210540
CHEBI:121930	Q27210541
CHEBI:121931	Q27210542
CHEBI:121932	Q27210543
CHEBI:121933	Q27210544
CHEBI:121934	Q27210545
CHEBI:121935	Q27210546
CHEBI:121936	Q27210547
CHEBI:121937	Q27210548
CHEBI:121938	Q27210549
CHEBI:121939	Q27210550
CHEBI:121940	Q27210551
CHEBI:121941	Q27210553
CHEBI:121942	Q27210554
CHEBI:121943	Q27210556
CHEBI:121944	Q27210558
CHEBI:121945	Q27210561
CHEBI:121946	Q27210563
CHEBI:121947	Q27210565
CHEBI:121948	Q27210567
CHEBI:121949	Q27210569
CHEBI:121950	Q27210570
CHEBI:121951	Q27210571
CHEBI:121952	Q27210572
CHEBI:121953	Q27210573
CHEBI:121954	Q27210574
CHEBI:121955	Q27210575
CHEBI:121956	Q27210577
CHEBI:121957	Q27210578
CHEBI:121958	Q27210580
CHEBI:121959	Q27210581
CHEBI:121960	Q27210582
CHEBI:121961	Q27210584
CHEBI:121962	Q27210585
CHEBI:121963	Q27210586
CHEBI:121964	Q27210587
CHEBI:121965	Q27210588
CHEBI:121966	Q27210589
CHEBI:121967	Q27210590
CHEBI:121968	Q27210591
CHEBI:121969	Q27210592
CHEBI:121970	Q27210593
CHEBI:121971	Q27210594
CHEBI:121972	Q27210595
CHEBI:121973	Q27210596
CHEBI:121974	Q27210597
CHEBI:121975	Q27210598
CHEBI:121976	Q27210599
CHEBI:121977	Q27210600
CHEBI:121978	Q27210601
CHEBI:121979	Q27210602
CHEBI:121980	Q27210604
CHEBI:121981	Q27210605
CHEBI:121982	Q27210606
CHEBI:121983	Q27210607
CHEBI:121984	Q27210608
CHEBI:121985	Q27210609
CHEBI:121986	Q27210611
CHEBI:121987	Q27210612
CHEBI:121988	Q27210613
CHEBI:121989	Q27210614
CHEBI:121990	Q27210615
CHEBI:121991	Q27210616
CHEBI:121992	Q27210617
CHEBI:121993	Q27210618
CHEBI:121994	Q27210619
CHEBI:121995	Q27210620
CHEBI:121996	Q27210621
CHEBI:121997	Q27210622
CHEBI:121998	Q27210623
CHEBI:121999	Q27210624
CHEBI:122000	Q27210625
CHEBI:122001	Q27210627
CHEBI:122002	Q27210628
CHEBI:122003	Q27210629
CHEBI:122004	Q27210630
CHEBI:122005	Q27210631
CHEBI:122006	Q27210632
CHEBI:122007	Q27210633
CHEBI:122008	Q27210634
CHEBI:122009	Q27210635
CHEBI:122010	Q27210636
CHEBI:122011	Q27210637
CHEBI:122012	Q27210638
CHEBI:122013	Q27210639
CHEBI:122014	Q27210640
CHEBI:122015	Q27210641
CHEBI:122016	Q27210642
CHEBI:122017	Q27210643
CHEBI:122018	Q27210644
CHEBI:122019	Q27210645
CHEBI:122020	Q27210646
CHEBI:122021	Q27210647
CHEBI:122022	Q27210648
CHEBI:122023	Q27210649
CHEBI:122024	Q27210650
CHEBI:122025	Q27210651
CHEBI:122026	Q27210652
CHEBI:122027	Q27210653
CHEBI:122028	Q27210654
CHEBI:122029	Q27210655
CHEBI:122030	Q27210656
CHEBI:122031	Q27210657
CHEBI:122032	Q27210658
CHEBI:122033	Q27210659
CHEBI:122034	Q27210660
CHEBI:122035	Q27210661
CHEBI:122036	Q27210662
CHEBI:122037	Q27210663
CHEBI:122038	Q27210665
CHEBI:122039	Q27210667
CHEBI:122040	Q27210668
CHEBI:122041	Q27210670
CHEBI:122042	Q27210671
CHEBI:122043	Q27210672
CHEBI:122044	Q27210673
CHEBI:122045	Q27210674
CHEBI:122046	Q27210675
CHEBI:122047	Q27210676
CHEBI:122048	Q27210677
CHEBI:122049	Q27210678
CHEBI:122050	Q27210679
CHEBI:122051	Q27210680
CHEBI:122052	Q27210681
CHEBI:122053	Q27210683
CHEBI:122054	Q27210684
CHEBI:122055	Q27210685
CHEBI:122056	Q27210686
CHEBI:122057	Q27210687
CHEBI:122058	Q27210688
CHEBI:122059	Q27210689
CHEBI:122060	Q27210691
CHEBI:122061	Q27210692
CHEBI:122062	Q27210693
CHEBI:122063	Q27210694
CHEBI:122064	Q27210695
CHEBI:122065	Q27210696
CHEBI:122066	Q27210698
CHEBI:122067	Q27210700
CHEBI:122068	Q27210701
CHEBI:122069	Q27210702
CHEBI:122070	Q27210703
CHEBI:122071	Q27210704
CHEBI:122072	Q27210705
CHEBI:122073	Q27210706
CHEBI:122074	Q27210707
CHEBI:122075	Q27210708
CHEBI:122076	Q27210709
CHEBI:122077	Q27210710
CHEBI:122078	Q27210711
CHEBI:122079	Q27210712
CHEBI:122080	Q27210713
CHEBI:122081	Q27210714
CHEBI:122082	Q27210715
CHEBI:122083	Q27210717
CHEBI:122084	Q27210720
CHEBI:122085	Q27210721
CHEBI:122086	Q27210722
CHEBI:122087	Q27210723
CHEBI:122088	Q27210724
CHEBI:122089	Q27210725
CHEBI:122090	Q27210726
CHEBI:122091	Q27210727
CHEBI:122092	Q27210728
CHEBI:122093	Q27210729
CHEBI:122094	Q27210730
CHEBI:122095	Q27210732
CHEBI:122096	Q27210733
CHEBI:122097	Q27210734
CHEBI:122098	Q27210735
CHEBI:122099	Q27210736
CHEBI:122100	Q27210737
CHEBI:122101	Q27210738
CHEBI:122102	Q27210739
CHEBI:122103	Q27210740
CHEBI:122104	Q27210741
CHEBI:122105	Q27210743
CHEBI:122106	Q27210744
CHEBI:122107	Q27210745
CHEBI:122108	Q27210746
CHEBI:122109	Q27210747
CHEBI:122110	Q27210749
CHEBI:122111	Q27210750
CHEBI:122112	Q27210751
CHEBI:122113	Q27210752
CHEBI:122114	Q27210754
CHEBI:122115	Q27210755
CHEBI:122116	Q27210756
CHEBI:122117	Q27210757
CHEBI:122118	Q27210759
CHEBI:122119	Q27210760
CHEBI:122120	Q27210761
CHEBI:122121	Q27210762
CHEBI:122122	Q27210763
CHEBI:122123	Q27210764
CHEBI:122124	Q27210765
CHEBI:122125	Q27210766
CHEBI:122126	Q27210767
CHEBI:122127	Q27210768
CHEBI:122128	Q27210769
CHEBI:122129	Q27210771
CHEBI:122130	Q27210772
CHEBI:122131	Q27210773
CHEBI:122132	Q27210774
CHEBI:122133	Q27210775
CHEBI:122134	Q27210777
CHEBI:122135	Q27210778
CHEBI:122136	Q27210779
CHEBI:122137	Q27210780
CHEBI:122138	Q27210781
CHEBI:122139	Q27210782
CHEBI:122140	Q27210783
CHEBI:122141	Q27210784
CHEBI:122142	Q27210787
CHEBI:122143	Q27210788
CHEBI:122144	Q27210789
CHEBI:122145	Q27210790
CHEBI:122146	Q27210791
CHEBI:122147	Q27210792
CHEBI:122148	Q27210793
CHEBI:122149	Q21099619
CHEBI:122150	Q27210794
CHEBI:122151	Q27210795
CHEBI:122152	Q27210797
CHEBI:122153	Q27210798
CHEBI:122154	Q27210799
CHEBI:122155	Q27210800
CHEBI:122156	Q27210801
CHEBI:122157	Q27210802
CHEBI:122158	Q27210803
CHEBI:122159	Q27210805
CHEBI:122160	Q27210806
CHEBI:122161	Q27210807
CHEBI:122162	Q27210808
CHEBI:122163	Q27210809
CHEBI:122164	Q27210810
CHEBI:122165	Q27210811
CHEBI:122166	Q27210812
CHEBI:122167	Q27210813
CHEBI:122168	Q27210814
CHEBI:122169	Q27210815
CHEBI:122170	Q27210816
CHEBI:122171	Q27210818
CHEBI:122172	Q27210819
CHEBI:122173	Q27210820
CHEBI:122174	Q27210821
CHEBI:122175	Q27210822
CHEBI:122176	Q27210823
CHEBI:122177	Q27210825
CHEBI:122178	Q27210826
CHEBI:122179	Q27210827
CHEBI:122180	Q27210828
CHEBI:122181	Q27210829
CHEBI:122182	Q27210830
CHEBI:122183	Q27210831
CHEBI:122184	Q27210833
CHEBI:122185	Q27210834
CHEBI:122186	Q27210835
CHEBI:122187	Q27210836
CHEBI:122188	Q27210837
CHEBI:122189	Q27210838
CHEBI:122190	Q27210839
CHEBI:122191	Q27210840
CHEBI:122192	Q27210841
CHEBI:122193	Q27210842
CHEBI:122194	Q27210843
CHEBI:122195	Q27210844
CHEBI:122196	Q27210845
CHEBI:122197	Q27210846
CHEBI:122198	Q27210847
CHEBI:122199	Q27210848
CHEBI:122200	Q27210849
CHEBI:122201	Q27210850
CHEBI:122202	Q27210851
CHEBI:122203	Q27210853
CHEBI:122204	Q27210854
CHEBI:122205	Q27210855
CHEBI:122206	Q27210857
CHEBI:122207	Q27210858
CHEBI:122208	Q27210859
CHEBI:122209	Q27210860
CHEBI:122210	Q27210862
CHEBI:122211	Q27210863
CHEBI:122212	Q27210864
CHEBI:122213	Q27210866
CHEBI:122214	Q27210867
CHEBI:122215	Q27210868
CHEBI:122216	Q27210869
CHEBI:122217	Q27210870
CHEBI:122218	Q27210871
CHEBI:122219	Q27210872
CHEBI:122220	Q27210873
CHEBI:122221	Q27210874
CHEBI:122222	Q27210875
CHEBI:122223	Q27210876
CHEBI:122224	Q27210877
CHEBI:122225	Q27210878
CHEBI:122226	Q27210879
CHEBI:122227	Q27210880
CHEBI:122228	Q27210881
CHEBI:122229	Q27210882
CHEBI:122230	Q27210883
CHEBI:122231	Q27210884
CHEBI:122232	Q27210885
CHEBI:122233	Q27210887
CHEBI:122234	Q27210888
CHEBI:122235	Q27210889
CHEBI:122236	Q27210891
CHEBI:122237	Q27210892
CHEBI:122238	Q27210893
CHEBI:122239	Q27210895
CHEBI:122240	Q27210896
CHEBI:122241	Q27210897
CHEBI:122242	Q27210899
CHEBI:122243	Q27210900
CHEBI:122244	Q27210901
CHEBI:122245	Q27210903
CHEBI:122246	Q27210904
CHEBI:122247	Q27210905
CHEBI:122248	Q27210907
CHEBI:122249	Q27210908
CHEBI:122250	Q27210909
CHEBI:122251	Q27210910
CHEBI:122252	Q27210912
CHEBI:122253	Q27210913
CHEBI:122254	Q27210914
CHEBI:122255	Q27210915
CHEBI:122256	Q27210917
CHEBI:122257	Q27210919
CHEBI:122258	Q27210920
CHEBI:122259	Q27210921
CHEBI:122260	Q27210923
CHEBI:122261	Q27210924
CHEBI:122262	Q27210925
CHEBI:122263	Q27210927
CHEBI:122264	Q27210928
CHEBI:122265	Q27210929
CHEBI:122266	Q27210930
CHEBI:122267	Q27210931
CHEBI:122268	Q27210932
CHEBI:122269	Q27210933
CHEBI:122270	Q27210934
CHEBI:122271	Q27210935
CHEBI:122272	Q27210936
CHEBI:122273	Q27210937
CHEBI:122274	Q27210938
CHEBI:122275	Q27210939
CHEBI:122276	Q27210941
CHEBI:122277	Q27210942
CHEBI:122278	Q27210944
CHEBI:122279	Q27210945
CHEBI:122280	Q27210946
CHEBI:122281	Q27210947
CHEBI:122282	Q27210948
CHEBI:122283	Q27210949
CHEBI:122284	Q27210950
CHEBI:122285	Q27210951
CHEBI:122286	Q27210952
CHEBI:122287	Q27210953
CHEBI:122288	Q27210954
CHEBI:122289	Q27210955
CHEBI:122290	Q27210956
CHEBI:122291	Q27210957
CHEBI:122292	Q27210958
CHEBI:122293	Q27210959
CHEBI:122294	Q27210960
CHEBI:122295	Q27210961
CHEBI:122296	Q27210962
CHEBI:122297	Q27210963
CHEBI:122298	Q27210964
CHEBI:122299	Q27210965
CHEBI:122300	Q27210966
CHEBI:122301	Q27210967
CHEBI:122302	Q27210968
CHEBI:122303	Q27210969
CHEBI:122304	Q27210970
CHEBI:122305	Q27210971
CHEBI:122306	Q27210972
CHEBI:122307	Q27210973
CHEBI:122308	Q27210974
CHEBI:122309	Q27210976
CHEBI:122310	Q27210978
CHEBI:122311	Q27210979
CHEBI:122312	Q27210980
CHEBI:122313	Q27210981
CHEBI:122314	Q27210982
CHEBI:122315	Q27210983
CHEBI:122316	Q27210984
CHEBI:122317	Q27210985
CHEBI:122318	Q27210987
CHEBI:122319	Q27210988
CHEBI:122320	Q27210989
CHEBI:122321	Q27210990
CHEBI:122322	Q27210991
CHEBI:122323	Q27210992
CHEBI:122324	Q27210993
CHEBI:122325	Q27210994
CHEBI:122326	Q27210995
CHEBI:122327	Q27210996
CHEBI:122328	Q27210997
CHEBI:122329	Q27210999
CHEBI:122330	Q27211000
CHEBI:122331	Q27211001
CHEBI:122332	Q27211002
CHEBI:122333	Q27211003
CHEBI:122334	Q27211004
CHEBI:122335	Q27211005
CHEBI:122336	Q27211006
CHEBI:122337	Q27211008
CHEBI:122338	Q27211009
CHEBI:122339	Q27211010
CHEBI:122340	Q27211012
CHEBI:122341	Q27211013
CHEBI:122342	Q27211014
CHEBI:122343	Q27211015
CHEBI:122344	Q27211016
CHEBI:122345	Q27211017
CHEBI:122346	Q27211018
CHEBI:122347	Q27211019
CHEBI:122348	Q27211020
CHEBI:122349	Q27211021
CHEBI:122350	Q27211022
CHEBI:122351	Q27211023
CHEBI:122352	Q27211024
CHEBI:122353	Q27211025
CHEBI:122354	Q27211026
CHEBI:122355	Q27211027
CHEBI:122356	Q27211028
CHEBI:122357	Q27211029
CHEBI:122358	Q27211030
CHEBI:122359	Q27211031
CHEBI:122360	Q27211032
CHEBI:122361	Q27211033
CHEBI:122362	Q27211034
CHEBI:122363	Q27211035
CHEBI:122364	Q27211036
CHEBI:122365	Q27211038
CHEBI:122366	Q27211039
CHEBI:122367	Q27211040
CHEBI:122368	Q27211041
CHEBI:122369	Q27211042
CHEBI:122370	Q27211043
CHEBI:122371	Q27211044
CHEBI:122372	Q27211045
CHEBI:122373	Q27211046
CHEBI:122374	Q27211047
CHEBI:122375	Q27211048
CHEBI:122376	Q27211049
CHEBI:122377	Q27211050
CHEBI:122378	Q27211051
CHEBI:122379	Q27211052
CHEBI:122380	Q27211053
CHEBI:122381	Q27211054
CHEBI:122382	Q27211055
CHEBI:122383	Q27211056
CHEBI:122384	Q27211057
CHEBI:122385	Q27211058
CHEBI:122386	Q27211059
CHEBI:122387	Q27211060
CHEBI:122388	Q27211061
CHEBI:122389	Q27211062
CHEBI:122390	Q27211063
CHEBI:122391	Q27211064
CHEBI:122392	Q27211065
CHEBI:122393	Q27211067
CHEBI:122394	Q27211068
CHEBI:122395	Q27211069
CHEBI:122396	Q27211071
CHEBI:122397	Q27211072
CHEBI:122398	Q27211073
CHEBI:122399	Q27211075
CHEBI:122400	Q27211081
CHEBI:122401	Q27211089
CHEBI:122402	Q27211096
CHEBI:122403	Q27211103
CHEBI:122404	Q27211109
CHEBI:122405	Q27211116
CHEBI:122406	Q27211123
CHEBI:122407	Q27211129
CHEBI:122408	Q27211137
CHEBI:122409	Q27211143
CHEBI:122410	Q27211151
CHEBI:122411	Q27211158
CHEBI:122412	Q27211165
CHEBI:122413	Q27211172
CHEBI:122414	Q27211179
CHEBI:122415	Q27211186
CHEBI:122416	Q27211193
CHEBI:122417	Q27211199
CHEBI:122418	Q27211206
CHEBI:122419	Q27211212
CHEBI:122420	Q27211219
CHEBI:122421	Q27211227
CHEBI:122422	Q27211234
CHEBI:122423	Q27211240
CHEBI:122424	Q27211245
CHEBI:122425	Q27211252
CHEBI:122426	Q27211259
CHEBI:122427	Q27211266
CHEBI:122428	Q27211273
CHEBI:122429	Q27211280
CHEBI:122430	Q27211286
CHEBI:122431	Q27211292
CHEBI:122432	Q27211299
CHEBI:122433	Q27211306
CHEBI:122434	Q27211312
CHEBI:122435	Q27211320
CHEBI:122436	Q27211327
CHEBI:122437	Q27211334
CHEBI:122438	Q27211341
CHEBI:122439	Q27211348
CHEBI:122440	Q27211355
CHEBI:122441	Q27211362
CHEBI:122442	Q27211369
CHEBI:122443	Q27211374
CHEBI:122444	Q27211380
CHEBI:122445	Q27211385
CHEBI:122446	Q27211390
CHEBI:122447	Q27211397
CHEBI:122448	Q27211403
CHEBI:122449	Q27211409
CHEBI:122450	Q27211414
CHEBI:122451	Q27211419
CHEBI:122452	Q27211425
CHEBI:122453	Q27211432
CHEBI:122454	Q27211439
CHEBI:122455	Q27211446
CHEBI:122456	Q27211453
CHEBI:122457	Q27211460
CHEBI:122458	Q27211467
CHEBI:122459	Q27211472
CHEBI:122460	Q27211479
CHEBI:122461	Q27211487
CHEBI:122462	Q27211493
CHEBI:122463	Q27211499
CHEBI:122464	Q27211504
CHEBI:122465	Q27211509
CHEBI:122466	Q27211517
CHEBI:122467	Q27211524
CHEBI:122468	Q27211531
CHEBI:122469	Q27211537
CHEBI:122470	Q27211544
CHEBI:122471	Q27211554
CHEBI:122472	Q27211563
CHEBI:122473	Q27211571
CHEBI:122474	Q27211579
CHEBI:122475	Q27211585
CHEBI:122476	Q27211592
CHEBI:122477	Q27211599
CHEBI:122478	Q27211605
CHEBI:122479	Q27211611
CHEBI:122480	Q27211618
CHEBI:122481	Q27211625
CHEBI:122482	Q27211632
CHEBI:122483	Q27211635
CHEBI:122484	Q27211637
CHEBI:122485	Q27211638
CHEBI:122486	Q27211639
CHEBI:122487	Q27211640
CHEBI:122488	Q27211641
CHEBI:122489	Q27211642
CHEBI:122490	Q27211643
CHEBI:122491	Q27211644
CHEBI:122492	Q27211645
CHEBI:122493	Q27211646
CHEBI:122494	Q27211647
CHEBI:122495	Q27211648
CHEBI:122496	Q27211649
CHEBI:122497	Q27211650
CHEBI:122498	Q27211652
CHEBI:122499	Q27211653
CHEBI:122500	Q27211654
CHEBI:122501	Q27211655
CHEBI:122502	Q27211657
CHEBI:122503	Q27211658
CHEBI:122504	Q27211660
CHEBI:122505	Q27211661
CHEBI:122506	Q27211662
CHEBI:122507	Q27211664
CHEBI:122508	Q27211665
CHEBI:122509	Q27211666
CHEBI:122510	Q27211668
CHEBI:122511	Q27211669
CHEBI:122512	Q27211670
CHEBI:122513	Q27211672
CHEBI:122514	Q27211673
CHEBI:122515	Q27211674
CHEBI:122516	Q27211676
CHEBI:122517	Q27211677
CHEBI:122518	Q27211678
CHEBI:122519	Q27211681
CHEBI:122520	Q27211682
CHEBI:122521	Q27211683
CHEBI:122522	Q27211685
CHEBI:122523	Q27211686
CHEBI:122524	Q27211687
CHEBI:122525	Q27211689
CHEBI:122526	Q27211690
CHEBI:122527	Q27211691
CHEBI:122528	Q27211693
CHEBI:122529	Q27211694
CHEBI:122530	Q27211695
CHEBI:122531	Q27211696
CHEBI:122532	Q27211698
CHEBI:122533	Q27211699
CHEBI:122534	Q27211700
CHEBI:122535	Q27211703
CHEBI:122536	Q27211704
CHEBI:122537	Q27211705
CHEBI:122538	Q27211706
CHEBI:122539	Q27211708
CHEBI:122540	Q27211709
CHEBI:122541	Q27211710
CHEBI:122542	Q27211712
CHEBI:122543	Q27211713
CHEBI:122544	Q27211714
CHEBI:122545	Q27211715
CHEBI:122546	Q27211717
CHEBI:122547	Q27211718
CHEBI:122548	Q27211719
CHEBI:122549	Q27211720
CHEBI:122550	Q27211721
CHEBI:122551	Q27211723
CHEBI:122552	Q27211724
CHEBI:122553	Q27211725
CHEBI:122554	Q27211727
CHEBI:122555	Q27211728
CHEBI:122556	Q27211729
CHEBI:122557	Q27211730
CHEBI:122558	Q27211733
CHEBI:122559	Q27211734
CHEBI:122560	Q27211735
CHEBI:122561	Q27211736
CHEBI:122562	Q27211738
CHEBI:122563	Q27211740
CHEBI:122564	Q27211741
CHEBI:122565	Q27211742
CHEBI:122566	Q27211744
CHEBI:122567	Q27211745
CHEBI:122568	Q27211746
CHEBI:122569	Q27211749
CHEBI:122570	Q27211750
CHEBI:122571	Q27211751
CHEBI:122572	Q27211753
CHEBI:122573	Q27211756
CHEBI:122574	Q27211758
CHEBI:122575	Q27211760
CHEBI:122576	Q27211763
CHEBI:122577	Q27211766
CHEBI:122578	Q27211768
CHEBI:122579	Q27211771
CHEBI:122580	Q27211774
CHEBI:122581	Q27211775
CHEBI:122582	Q27211776
CHEBI:122583	Q27211780
CHEBI:122584	Q27211781
CHEBI:122585	Q27211782
CHEBI:122586	Q27211783
CHEBI:122587	Q27211785
CHEBI:122588	Q27211787
CHEBI:122589	Q27211788
CHEBI:122590	Q27211789
CHEBI:122591	Q27211791
CHEBI:122592	Q27211792
CHEBI:122593	Q27211793
CHEBI:122594	Q27211795
CHEBI:122595	Q27211796
CHEBI:122596	Q27211797
CHEBI:122597	Q27211798
CHEBI:122598	Q27211800
CHEBI:122599	Q27211801
CHEBI:122600	Q27211802
CHEBI:122601	Q27211803
CHEBI:122602	Q27211805
CHEBI:122603	Q27211806
CHEBI:122604	Q27211807
CHEBI:122605	Q27211810
CHEBI:122606	Q27211811
CHEBI:122607	Q27211812
CHEBI:122608	Q27211814
CHEBI:122609	Q27211815
CHEBI:122610	Q27211816
CHEBI:122611	Q27211818
CHEBI:122612	Q27211819
CHEBI:122613	Q27211820
CHEBI:122614	Q27211821
CHEBI:122615	Q27211823
CHEBI:122616	Q27211824
CHEBI:122617	Q27211825
CHEBI:122618	Q27211828
CHEBI:122619	Q27211829
CHEBI:122620	Q27211830
CHEBI:122621	Q27211833
CHEBI:122622	Q27211834
CHEBI:122623	Q27211835
CHEBI:122624	Q27211836
CHEBI:122625	Q27211838
CHEBI:122626	Q27211839
CHEBI:122627	Q27211840
CHEBI:122628	Q27211841
CHEBI:122629	Q27211843
CHEBI:122630	Q27211844
CHEBI:122631	Q27211845
CHEBI:122632	Q27211847
CHEBI:122633	Q27211848
CHEBI:122634	Q27211849
CHEBI:122635	Q27211851
CHEBI:122636	Q27211852
CHEBI:122637	Q27211853
CHEBI:122638	Q27211855
CHEBI:122639	Q27211856
CHEBI:122640	Q27211858
CHEBI:122641	Q27211859
CHEBI:122642	Q27211861
CHEBI:122643	Q27211862
CHEBI:122644	Q27211863
CHEBI:122645	Q27211864
CHEBI:122646	Q27211865
CHEBI:122647	Q27211867
CHEBI:122648	Q27211868
CHEBI:122649	Q27211869
CHEBI:122650	Q27211872
CHEBI:122651	Q27211873
CHEBI:122652	Q27211874
